time,volume,open,high,low,close
2019-03-01 20:35:00,3,111.962,111.966,111.962,111.966
2019-03-01 20:36:00,4,111.964,111.964,111.958,111.960
2019-03-01 20:37:00,6,111.962,111.966,111.960,111.965
2019-03-01 20:38:00,8,111.968,111.972,111.968,111.970
2019-03-01 20:39:00,9,111.972,111.972,111.958,111.958
2019-03-01 20:40:00,3,111.960,111.965,111.960,111.965
2019-03-01 20:41:00,15,111.963,111.972,111.960,111.972
2019-03-01 20:42:00,24,111.974,111.978,111.968,111.972
2019-03-01 20:43:00,10,111.970,111.972,111.967,111.967
2019-03-01 20:44:00,14,111.970,111.987,111.970,111.987
2019-03-01 20:45:00,18,111.984,111.986,111.978,111.978
2019-03-01 20:46:00,12,111.975,111.982,111.975,111.978
2019-03-01 20:47:00,17,111.976,111.980,111.972,111.980
2019-03-01 20:48:00,13,111.978,111.980,111.974,111.978
2019-03-01 20:49:00,9,111.974,111.977,111.970,111.970
2019-03-01 20:50:00,14,111.967,111.982,111.964,111.980
2019-03-01 20:51:00,12,111.982,111.982,111.974,111.975
2019-03-01 20:52:00,7,111.978,111.978,111.975,111.977
2019-03-01 20:53:00,16,111.980,111.986,111.977,111.984
2019-03-01 20:54:00,19,111.981,111.986,111.978,111.986
2019-03-01 20:55:00,13,111.984,111.995,111.984,111.993
2019-03-01 20:56:00,13,111.995,111.998,111.988,111.990
2019-03-01 20:57:00,18,111.988,111.988,111.974,111.986
2019-03-01 20:58:00,18,111.984,111.990,111.978,111.990
2019-03-01 20:59:00,17,111.988,111.988,111.972,111.977
2019-03-01 21:00:00,23,111.980,111.985,111.974,111.974
2019-03-01 21:01:00,15,111.972,111.977,111.968,111.972
2019-03-01 21:02:00,13,111.970,111.970,111.962,111.965
2019-03-01 21:03:00,10,111.968,111.974,111.960,111.960
2019-03-01 21:04:00,7,111.963,111.972,111.963,111.972
2019-03-01 21:05:00,8,111.970,111.970,111.960,111.962
2019-03-01 21:06:00,8,111.960,111.960,111.951,111.953
2019-03-01 21:07:00,18,111.956,111.972,111.956,111.958
2019-03-01 21:08:00,2,111.956,111.958,111.956,111.958
2019-03-01 21:09:00,8,111.956,111.962,111.954,111.962
2019-03-01 21:10:00,4,111.960,111.962,111.958,111.958
2019-03-01 21:11:00,5,111.956,111.956,111.946,111.946
2019-03-01 21:12:00,5,111.948,111.953,111.948,111.948
2019-03-01 21:13:00,6,111.946,111.953,111.946,111.953
2019-03-01 21:14:00,4,111.956,111.958,111.954,111.954
2019-03-01 21:15:00,1,111.956,111.956,111.956,111.956
2019-03-01 21:16:00,5,111.958,111.962,111.956,111.962
2019-03-01 21:17:00,5,111.960,111.960,111.956,111.956
2019-03-01 21:19:00,15,111.958,111.964,111.950,111.955
2019-03-01 21:20:00,22,111.952,111.952,111.930,111.936
2019-03-01 21:21:00,7,111.938,111.943,111.936,111.939
2019-03-01 21:22:00,10,111.936,111.942,111.930,111.935
2019-03-01 21:24:00,13,111.932,111.933,111.920,111.923
2019-03-01 21:25:00,6,111.920,111.920,111.914,111.918
2019-03-01 21:27:00,6,111.920,111.923,111.918,111.918
2019-03-01 21:28:00,8,111.920,111.928,111.920,111.922
2019-03-01 21:29:00,9,111.920,111.925,111.918,111.920
2019-03-01 21:30:00,3,111.923,111.928,111.923,111.928
2019-03-01 21:31:00,3,111.930,111.933,111.930,111.930
2019-03-01 21:32:00,6,111.928,111.932,111.926,111.926
2019-03-01 21:33:00,8,111.928,111.946,111.928,111.946
2019-03-01 21:34:00,6,111.948,111.950,111.941,111.941
2019-03-01 21:35:00,2,111.938,111.938,111.936,111.936
2019-03-01 21:36:00,2,111.934,111.934,111.932,111.932
2019-03-01 21:37:00,5,111.934,111.944,111.934,111.944
2019-03-01 21:38:00,3,111.940,111.946,111.940,111.946
2019-03-01 21:40:00,8,111.942,111.942,111.936,111.940
2019-03-01 21:42:00,7,111.942,111.942,111.940,111.942
2019-03-01 21:43:00,5,111.945,111.950,111.945,111.950
2019-03-01 21:44:00,3,111.948,111.948,111.945,111.948
2019-03-01 21:45:00,3,111.950,111.950,111.948,111.950
2019-03-01 21:46:00,2,111.948,111.948,111.945,111.945
2019-03-01 21:47:00,2,111.947,111.950,111.947,111.950
2019-03-01 21:49:00,2,111.948,111.950,111.948,111.950
2019-03-01 21:50:00,13,111.948,111.948,111.936,111.938
2019-03-01 21:51:00,7,111.936,111.938,111.930,111.936
2019-03-01 21:52:00,15,111.934,111.942,111.926,111.933
2019-03-01 21:53:00,6,111.935,111.942,111.935,111.942
2019-03-01 21:54:00,15,111.940,111.941,111.930,111.938
2019-03-01 21:55:00,12,111.936,111.936,111.923,111.928
2019-03-01 21:56:00,6,111.926,111.933,111.923,111.933
2019-03-01 21:57:00,1,111.930,111.930,111.930,111.930
2019-03-01 21:58:00,1,111.933,111.933,111.933,111.933
2019-03-01 21:59:00,7,111.928,111.928,111.903,111.903
2019-03-03 22:00:00,1,111.866,111.866,111.866,111.866
2019-03-03 22:02:00,1,111.866,111.866,111.866,111.866
2019-03-03 22:06:00,4,111.868,111.868,111.866,111.866
2019-03-03 22:07:00,5,111.868,111.868,111.845,111.845
2019-03-03 22:08:00,1,111.849,111.849,111.849,111.849
2019-03-03 22:09:00,1,111.853,111.853,111.853,111.853
2019-03-03 22:11:00,10,111.857,111.857,111.838,111.852
2019-03-03 22:12:00,48,111.856,111.856,111.851,111.851
2019-03-03 22:13:00,15,111.854,111.869,111.851,111.869
2019-03-03 22:14:00,11,111.866,111.869,111.866,111.866
2019-03-03 22:15:00,21,111.870,111.870,111.867,111.868
2019-03-03 22:17:00,5,111.870,111.876,111.870,111.870
2019-03-03 22:18:00,13,111.868,111.880,111.868,111.880
2019-03-03 22:19:00,4,111.877,111.884,111.877,111.880
2019-03-03 22:20:00,1,111.884,111.884,111.884,111.884
2019-03-03 22:22:00,3,111.888,111.890,111.888,111.888
2019-03-03 22:24:00,4,111.890,111.898,111.890,111.898
2019-03-03 22:25:00,28,111.902,111.910,111.902,111.904
2019-03-03 22:26:00,30,111.907,111.908,111.904,111.904
2019-03-03 22:27:00,35,111.907,111.910,111.902,111.902
2019-03-03 22:29:00,19,111.900,111.904,111.893,111.904
2019-03-03 22:30:00,4,111.900,111.900,111.895,111.899
2019-03-03 22:31:00,3,111.902,111.902,111.896,111.896
2019-03-03 22:32:00,14,111.898,111.898,111.880,111.880
2019-03-03 22:33:00,13,111.878,111.878,111.855,111.855
2019-03-03 22:34:00,8,111.858,111.858,111.844,111.844
2019-03-03 22:35:00,13,111.840,111.840,111.824,111.832
2019-03-03 22:36:00,29,111.828,111.828,111.808,111.808
2019-03-03 22:37:00,44,111.805,111.810,111.784,111.784
2019-03-03 22:38:00,11,111.786,111.786,111.772,111.772
2019-03-03 22:39:00,6,111.770,111.770,111.760,111.762
2019-03-03 22:40:00,13,111.765,111.787,111.765,111.782
2019-03-03 22:41:00,4,111.780,111.780,111.778,111.778
2019-03-03 22:42:00,1,111.775,111.775,111.775,111.775
2019-03-03 22:44:00,3,111.778,111.782,111.778,111.782
2019-03-03 22:45:00,1,111.784,111.784,111.784,111.784
2019-03-03 22:46:00,5,111.788,111.792,111.788,111.788
2019-03-03 22:49:00,21,111.790,111.818,111.790,111.814
2019-03-03 22:50:00,7,111.817,111.822,111.817,111.818
2019-03-03 22:51:00,1,111.815,111.815,111.815,111.815
2019-03-03 22:52:00,1,111.813,111.813,111.813,111.813
2019-03-03 22:53:00,3,111.815,111.820,111.815,111.820
2019-03-03 22:54:00,1,111.822,111.822,111.822,111.822
2019-03-03 22:56:00,1,111.824,111.824,111.824,111.824
2019-03-03 22:58:00,18,111.822,111.822,111.818,111.822
2019-03-03 22:59:00,64,111.818,111.830,111.818,111.822
2019-03-03 23:00:00,56,111.824,111.892,111.824,111.890
2019-03-03 23:01:00,59,111.887,111.896,111.868,111.877
2019-03-03 23:02:00,91,111.875,111.882,111.843,111.850
2019-03-03 23:03:00,23,111.852,111.876,111.850,111.872
2019-03-03 23:04:00,42,111.874,111.912,111.874,111.900
2019-03-03 23:05:00,18,111.897,111.916,111.894,111.914
2019-03-03 23:06:00,24,111.911,111.913,111.904,111.908
2019-03-03 23:07:00,6,111.906,111.914,111.904,111.914
2019-03-03 23:08:00,13,111.917,111.924,111.915,111.922
2019-03-03 23:09:00,4,111.924,111.932,111.924,111.932
2019-03-03 23:10:00,81,111.929,111.946,111.927,111.944
2019-03-03 23:11:00,10,111.942,111.942,111.935,111.935
2019-03-03 23:12:00,27,111.937,111.947,111.935,111.938
2019-03-03 23:13:00,9,111.935,111.938,111.921,111.921
2019-03-03 23:14:00,13,111.923,111.931,111.916,111.922
2019-03-03 23:15:00,2,111.920,111.920,111.918,111.918
2019-03-03 23:16:00,2,111.920,111.920,111.918,111.918
2019-03-03 23:18:00,3,111.916,111.916,111.911,111.911
2019-03-03 23:19:00,10,111.914,111.918,111.911,111.916
2019-03-03 23:20:00,12,111.918,111.935,111.918,111.935
2019-03-03 23:21:00,31,111.937,111.940,111.918,111.928
2019-03-03 23:22:00,6,111.926,111.928,111.924,111.924
2019-03-03 23:23:00,9,111.926,111.944,111.926,111.942
2019-03-03 23:24:00,15,111.944,111.944,111.930,111.934
2019-03-03 23:25:00,20,111.936,111.962,111.936,111.954
2019-03-03 23:27:00,12,111.957,111.964,111.954,111.954
2019-03-03 23:28:00,3,111.952,111.952,111.948,111.948
2019-03-03 23:30:00,6,111.944,111.944,111.938,111.942
2019-03-03 23:31:00,8,111.940,111.942,111.936,111.942
2019-03-03 23:32:00,8,111.940,111.943,111.933,111.943
2019-03-03 23:33:00,12,111.941,111.943,111.936,111.943
2019-03-03 23:34:00,12,111.941,111.944,111.936,111.942
2019-03-03 23:35:00,12,111.940,111.954,111.938,111.952
2019-03-03 23:36:00,8,111.950,111.950,111.945,111.947
2019-03-03 23:37:00,13,111.945,111.945,111.922,111.930
2019-03-03 23:38:00,5,111.932,111.942,111.932,111.942
2019-03-03 23:39:00,5,111.940,111.940,111.930,111.930
2019-03-03 23:40:00,10,111.928,111.947,111.928,111.947
2019-03-03 23:41:00,4,111.945,111.948,111.942,111.948
2019-03-03 23:42:00,1,111.950,111.950,111.950,111.950
2019-03-03 23:43:00,5,111.952,111.952,111.950,111.952
2019-03-03 23:44:00,2,111.950,111.950,111.948,111.948
2019-03-03 23:45:00,7,111.950,111.962,111.950,111.960
2019-03-03 23:46:00,14,111.962,111.964,111.952,111.954
2019-03-03 23:47:00,18,111.952,111.952,111.932,111.940
2019-03-03 23:48:00,10,111.942,111.955,111.942,111.955
2019-03-03 23:49:00,6,111.952,111.954,111.950,111.954
2019-03-03 23:50:00,5,111.952,111.952,111.942,111.942
2019-03-03 23:51:00,12,111.940,111.942,111.930,111.942
2019-03-03 23:52:00,8,111.940,111.948,111.940,111.942
2019-03-03 23:53:00,6,111.940,111.940,111.933,111.938
2019-03-03 23:54:00,9,111.935,111.940,111.932,111.940
2019-03-03 23:55:00,5,111.937,111.938,111.933,111.938
2019-03-03 23:56:00,7,111.935,111.942,111.935,111.936
2019-03-03 23:57:00,5,111.933,111.938,111.930,111.938
2019-03-03 23:58:00,14,111.940,111.948,111.936,111.938
2019-03-03 23:59:00,2,111.940,111.940,111.938,111.938
2019-03-04 00:00:00,29,111.936,111.944,111.923,111.936
2019-03-04 00:01:00,18,111.938,111.946,111.926,111.946
2019-03-04 00:02:00,7,111.948,111.958,111.948,111.958
2019-03-04 00:03:00,15,111.960,111.974,111.958,111.974
2019-03-04 00:04:00,9,111.978,111.980,111.967,111.967
2019-03-04 00:05:00,8,111.970,111.970,111.959,111.966
2019-03-04 00:06:00,16,111.964,111.965,111.955,111.955
2019-03-04 00:07:00,13,111.952,111.964,111.952,111.956
2019-03-04 00:08:00,23,111.954,111.964,111.952,111.954
2019-03-04 00:09:00,18,111.952,111.962,111.952,111.956
2019-03-04 00:10:00,11,111.953,111.958,111.946,111.954
2019-03-04 00:11:00,11,111.956,111.956,111.946,111.951
2019-03-04 00:12:00,5,111.948,111.953,111.946,111.953
2019-03-04 00:13:00,5,111.950,111.950,111.948,111.950
2019-03-04 00:14:00,14,111.953,111.974,111.953,111.970
2019-03-04 00:15:00,16,111.972,111.974,111.958,111.960
2019-03-04 00:16:00,6,111.958,111.958,111.944,111.944
2019-03-04 00:17:00,13,111.941,111.960,111.938,111.958
2019-03-04 00:18:00,3,111.956,111.956,111.950,111.950
2019-03-04 00:19:00,9,111.948,111.948,111.943,111.944
2019-03-04 00:21:00,14,111.942,111.942,111.928,111.928
2019-03-04 00:22:00,3,111.926,111.928,111.926,111.926
2019-03-04 00:23:00,8,111.928,111.931,111.924,111.926
2019-03-04 00:24:00,3,111.928,111.928,111.926,111.928
2019-03-04 00:25:00,5,111.930,111.930,111.925,111.925
2019-03-04 00:26:00,14,111.927,111.947,111.924,111.945
2019-03-04 00:27:00,6,111.942,111.952,111.942,111.950
2019-03-04 00:29:00,4,111.952,111.955,111.950,111.955
2019-03-04 00:30:00,7,111.958,111.962,111.955,111.958
2019-03-04 00:31:00,11,111.955,111.955,111.942,111.945
2019-03-04 00:32:00,10,111.948,111.950,111.944,111.950
2019-03-04 00:33:00,8,111.952,111.964,111.952,111.964
2019-03-04 00:34:00,11,111.966,111.968,111.951,111.951
2019-03-04 00:35:00,10,111.948,111.950,111.945,111.950
2019-03-04 00:36:00,2,111.952,111.955,111.952,111.955
2019-03-04 00:37:00,6,111.958,111.958,111.954,111.956
2019-03-04 00:38:00,2,111.954,111.956,111.954,111.956
2019-03-04 00:39:00,7,111.958,111.962,111.958,111.958
2019-03-04 00:40:00,1,111.956,111.956,111.956,111.956
2019-03-04 00:41:00,8,111.954,111.962,111.951,111.962
2019-03-04 00:42:00,6,111.960,111.966,111.957,111.966
2019-03-04 00:43:00,5,111.968,111.971,111.966,111.968
2019-03-04 00:44:00,5,111.966,111.966,111.956,111.956
2019-03-04 00:45:00,12,111.958,111.970,111.958,111.966
2019-03-04 00:46:00,13,111.964,111.971,111.961,111.964
2019-03-04 00:47:00,10,111.962,111.962,111.952,111.954
2019-03-04 00:48:00,5,111.952,111.956,111.949,111.956
2019-03-04 00:49:00,6,111.954,111.954,111.942,111.942
2019-03-04 00:50:00,22,111.939,111.939,111.914,111.932
2019-03-04 00:51:00,10,111.934,111.942,111.932,111.942
2019-03-04 00:52:00,18,111.944,111.964,111.942,111.962
2019-03-04 00:53:00,21,111.959,111.982,111.957,111.980
2019-03-04 00:54:00,36,111.978,111.998,111.978,111.998
2019-03-04 00:55:00,20,111.996,111.996,111.982,111.982
2019-03-04 00:56:00,5,111.980,111.980,111.978,111.980
2019-03-04 00:57:00,10,111.978,111.980,111.968,111.976
2019-03-04 00:58:00,6,111.978,111.980,111.972,111.972
2019-03-04 00:59:00,17,111.974,111.982,111.970,111.980
2019-03-04 01:00:00,27,111.978,111.986,111.969,111.985
2019-03-04 01:01:00,9,111.982,111.982,111.978,111.978
2019-03-04 01:02:00,12,111.976,111.980,111.970,111.977
2019-03-04 01:03:00,12,111.974,111.974,111.968,111.968
2019-03-04 01:04:00,11,111.971,111.988,111.971,111.988
2019-03-04 01:05:00,10,111.991,111.994,111.981,111.983
2019-03-04 01:06:00,8,111.986,111.998,111.986,111.998
2019-03-04 01:07:00,14,112.001,112.002,111.994,111.994
2019-03-04 01:08:00,16,111.996,112.001,111.990,111.990
2019-03-04 01:09:00,8,111.992,112.001,111.992,111.999
2019-03-04 01:10:00,1,111.996,111.996,111.996,111.996
2019-03-04 01:11:00,12,111.998,111.998,111.984,111.997
2019-03-04 01:12:00,8,111.994,111.994,111.982,111.982
2019-03-04 01:13:00,9,111.980,111.982,111.978,111.980
2019-03-04 01:14:00,8,111.982,111.985,111.975,111.975
2019-03-04 01:15:00,4,111.977,111.982,111.977,111.980
2019-03-04 01:16:00,9,111.978,111.978,111.963,111.968
2019-03-04 01:17:00,3,111.970,111.976,111.970,111.976
2019-03-04 01:18:00,9,111.973,111.973,111.963,111.972
2019-03-04 01:19:00,5,111.970,111.970,111.958,111.958
2019-03-04 01:20:00,7,111.956,111.956,111.951,111.956
2019-03-04 01:21:00,17,111.954,111.961,111.946,111.958
2019-03-04 01:22:00,18,111.961,111.964,111.948,111.958
2019-03-04 01:23:00,7,111.960,111.962,111.958,111.960
2019-03-04 01:24:00,12,111.958,111.962,111.956,111.957
2019-03-04 01:25:00,4,111.959,111.962,111.957,111.957
2019-03-04 01:26:00,6,111.954,111.960,111.952,111.956
2019-03-04 01:27:00,6,111.954,111.962,111.954,111.962
2019-03-04 01:28:00,9,111.964,111.986,111.964,111.986
2019-03-04 01:29:00,15,111.988,112.000,111.988,112.000
2019-03-04 01:30:00,13,112.002,112.002,111.990,111.993
2019-03-04 01:31:00,7,111.990,111.990,111.984,111.984
2019-03-04 01:32:00,13,111.987,111.995,111.984,111.993
2019-03-04 01:33:00,6,111.990,111.993,111.984,111.984
2019-03-04 01:34:00,21,111.980,112.001,111.978,112.001
2019-03-04 01:35:00,4,111.999,111.999,111.991,111.991
2019-03-04 01:36:00,13,111.988,111.988,111.978,111.984
2019-03-04 01:37:00,5,111.986,111.991,111.986,111.991
2019-03-04 01:38:00,5,111.988,111.988,111.978,111.978
2019-03-04 01:39:00,12,111.980,111.991,111.978,111.978
2019-03-04 01:40:00,21,111.976,111.984,111.972,111.981
2019-03-04 01:41:00,4,111.984,111.984,111.980,111.981
2019-03-04 01:42:00,15,111.983,111.983,111.973,111.978
2019-03-04 01:43:00,10,111.976,111.978,111.973,111.973
2019-03-04 01:44:00,6,111.976,111.983,111.976,111.983
2019-03-04 01:46:00,2,111.986,111.988,111.986,111.988
2019-03-04 01:47:00,11,111.986,111.998,111.986,111.995
2019-03-04 01:48:00,21,111.993,112.004,111.990,111.999
2019-03-04 01:49:00,21,111.996,112.002,111.988,111.990
2019-03-04 01:50:00,16,111.992,112.010,111.992,111.997
2019-03-04 01:51:00,17,111.994,112.004,111.994,111.999
2019-03-04 01:52:00,16,112.001,112.001,111.994,111.999
2019-03-04 01:53:00,14,112.001,112.004,111.994,111.999
2019-03-04 01:54:00,8,112.001,112.004,111.999,112.004
2019-03-04 01:55:00,4,112.006,112.014,112.006,112.014
2019-03-04 01:56:00,7,112.011,112.012,112.008,112.010
2019-03-04 01:57:00,7,112.008,112.008,111.998,112.003
2019-03-04 01:58:00,7,112.006,112.006,111.998,112.000
2019-03-04 01:59:00,7,111.998,111.998,111.990,111.992
2019-03-04 02:00:00,4,111.990,111.992,111.988,111.988
2019-03-04 02:01:00,4,111.985,111.988,111.982,111.988
2019-03-04 02:02:00,7,111.985,111.994,111.985,111.994
2019-03-04 02:03:00,16,111.992,111.992,111.982,111.990
2019-03-04 02:04:00,5,111.992,111.992,111.987,111.987
2019-03-04 02:05:00,1,111.984,111.984,111.984,111.984
2019-03-04 02:07:00,5,111.982,111.985,111.978,111.978
2019-03-04 02:08:00,6,111.975,111.975,111.969,111.970
2019-03-04 02:09:00,5,111.972,111.972,111.967,111.968
2019-03-04 02:10:00,4,111.970,111.972,111.967,111.967
2019-03-04 02:11:00,5,111.964,111.965,111.962,111.965
2019-03-04 02:12:00,5,111.963,111.965,111.958,111.958
2019-03-04 02:13:00,8,111.960,111.965,111.954,111.956
2019-03-04 02:14:00,17,111.959,111.967,111.959,111.959
2019-03-04 02:15:00,8,111.956,111.964,111.952,111.964
2019-03-04 02:16:00,6,111.962,111.962,111.954,111.959
2019-03-04 02:17:00,1,111.957,111.957,111.957,111.957
2019-03-04 02:18:00,9,111.954,111.964,111.954,111.954
2019-03-04 02:19:00,2,111.956,111.958,111.956,111.958
2019-03-04 02:20:00,6,111.956,111.958,111.954,111.958
2019-03-04 02:21:00,8,111.956,111.956,111.949,111.955
2019-03-04 02:22:00,6,111.952,111.954,111.950,111.950
2019-03-04 02:23:00,2,111.952,111.955,111.952,111.955
2019-03-04 02:24:00,5,111.952,111.952,111.948,111.948
2019-03-04 02:25:00,2,111.950,111.950,111.948,111.948
2019-03-04 02:26:00,2,111.944,111.944,111.942,111.942
2019-03-04 02:27:00,4,111.940,111.947,111.940,111.947
2019-03-04 02:28:00,3,111.950,111.955,111.950,111.955
2019-03-04 02:30:00,5,111.952,111.953,111.948,111.953
2019-03-04 02:31:00,2,111.956,111.956,111.954,111.954
2019-03-04 02:32:00,10,111.951,111.951,111.942,111.942
2019-03-04 02:33:00,4,111.945,111.947,111.942,111.942
2019-03-04 02:34:00,3,111.944,111.950,111.944,111.950
2019-03-04 02:36:00,1,111.952,111.952,111.952,111.952
2019-03-04 02:37:00,6,111.956,111.956,111.948,111.953
2019-03-04 02:38:00,7,111.956,111.962,111.956,111.962
2019-03-04 02:39:00,12,111.960,111.962,111.944,111.946
2019-03-04 02:40:00,3,111.948,111.950,111.948,111.948
2019-03-04 02:41:00,2,111.950,111.950,111.948,111.948
2019-03-04 02:42:00,1,111.946,111.946,111.946,111.946
2019-03-04 02:43:00,3,111.948,111.948,111.946,111.948
2019-03-04 02:44:00,5,111.951,111.956,111.948,111.956
2019-03-04 02:45:00,2,111.958,111.958,111.955,111.955
2019-03-04 02:46:00,9,111.958,111.958,111.943,111.948
2019-03-04 02:48:00,2,111.950,111.953,111.950,111.953
2019-03-04 02:50:00,5,111.956,111.965,111.956,111.965
2019-03-04 02:51:00,2,111.962,111.962,111.960,111.960
2019-03-04 02:52:00,3,111.958,111.963,111.958,111.963
2019-03-04 02:53:00,9,111.966,111.966,111.958,111.960
2019-03-04 02:54:00,5,111.958,111.968,111.958,111.968
2019-03-04 02:55:00,5,111.970,111.978,111.970,111.975
2019-03-04 02:56:00,9,111.972,111.974,111.969,111.972
2019-03-04 02:57:00,12,111.974,111.988,111.974,111.981
2019-03-04 02:58:00,4,111.984,111.988,111.984,111.986
2019-03-04 02:59:00,2,111.984,111.986,111.984,111.986
2019-03-04 03:00:00,6,111.988,111.990,111.988,111.990
2019-03-04 03:01:00,2,111.988,111.990,111.988,111.990
2019-03-04 03:02:00,15,111.988,111.988,111.974,111.978
2019-03-04 03:03:00,6,111.980,111.984,111.978,111.978
2019-03-04 03:04:00,2,111.980,111.980,111.978,111.978
2019-03-04 03:05:00,2,111.980,111.984,111.980,111.984
2019-03-04 03:06:00,4,111.981,111.983,111.978,111.983
2019-03-04 03:07:00,12,111.981,111.983,111.978,111.983
2019-03-04 03:08:00,1,111.986,111.986,111.986,111.986
2019-03-04 03:09:00,1,111.988,111.988,111.988,111.988
2019-03-04 03:10:00,6,111.991,111.991,111.984,111.989
2019-03-04 03:11:00,1,111.992,111.992,111.992,111.992
2019-03-04 03:12:00,5,111.989,111.992,111.984,111.984
2019-03-04 03:13:00,1,111.982,111.982,111.982,111.982
2019-03-04 03:14:00,10,111.980,111.980,111.972,111.978
2019-03-04 03:15:00,2,111.980,111.982,111.980,111.982
2019-03-04 03:16:00,2,111.986,111.988,111.986,111.988
2019-03-04 03:17:00,2,111.985,111.985,111.982,111.982
2019-03-04 03:18:00,3,111.980,111.980,111.976,111.976
2019-03-04 03:19:00,4,111.978,111.978,111.976,111.976
2019-03-04 03:20:00,2,111.978,111.978,111.976,111.976
2019-03-04 03:21:00,2,111.978,111.981,111.978,111.981
2019-03-04 03:22:00,3,111.978,111.983,111.978,111.983
2019-03-04 03:24:00,4,111.986,111.988,111.983,111.983
2019-03-04 03:25:00,2,111.986,111.986,111.984,111.984
2019-03-04 03:26:00,3,111.986,111.986,111.982,111.982
2019-03-04 03:27:00,1,111.984,111.984,111.984,111.984
2019-03-04 03:29:00,1,111.982,111.982,111.982,111.982
2019-03-04 03:30:00,1,111.984,111.984,111.984,111.984
2019-03-04 03:32:00,2,111.986,111.986,111.984,111.984
2019-03-04 03:33:00,2,111.986,111.990,111.986,111.990
2019-03-04 03:34:00,6,111.986,111.986,111.982,111.984
2019-03-04 03:35:00,2,111.986,111.989,111.986,111.989
2019-03-04 03:37:00,2,111.992,111.992,111.990,111.990
2019-03-04 03:38:00,6,111.992,111.992,111.984,111.984
2019-03-04 03:39:00,10,111.986,111.996,111.986,111.994
2019-03-04 03:40:00,3,111.996,111.996,111.991,111.991
2019-03-04 03:42:00,11,111.994,111.997,111.992,111.994
2019-03-04 03:43:00,4,111.991,111.996,111.991,111.994
2019-03-04 03:44:00,9,111.997,111.997,111.987,111.987
2019-03-04 03:45:00,15,111.989,111.997,111.980,111.980
2019-03-04 03:46:00,8,111.982,111.990,111.980,111.990
2019-03-04 03:47:00,2,111.993,111.993,111.990,111.990
2019-03-04 03:48:00,6,111.992,111.998,111.990,111.990
2019-03-04 03:49:00,4,111.992,111.992,111.987,111.989
2019-03-04 03:50:00,5,111.987,111.989,111.984,111.986
2019-03-04 03:51:00,7,111.989,111.989,111.984,111.984
2019-03-04 03:52:00,2,111.986,111.990,111.986,111.990
2019-03-04 03:53:00,3,111.992,111.994,111.992,111.992
2019-03-04 03:54:00,5,111.990,111.994,111.990,111.994
2019-03-04 03:55:00,1,111.992,111.992,111.992,111.992
2019-03-04 03:57:00,5,111.990,111.990,111.987,111.989
2019-03-04 03:58:00,2,111.987,111.990,111.987,111.990
2019-03-04 03:59:00,4,111.992,111.992,111.988,111.990
2019-03-04 04:00:00,5,111.992,111.992,111.990,111.992
2019-03-04 04:01:00,1,111.990,111.990,111.990,111.990
2019-03-04 04:02:00,4,111.988,111.990,111.985,111.985
2019-03-04 04:03:00,9,111.982,111.983,111.978,111.978
2019-03-04 04:04:00,5,111.980,111.986,111.980,111.986
2019-03-04 04:05:00,3,111.984,111.984,111.980,111.983
2019-03-04 04:06:00,6,111.980,111.983,111.978,111.978
2019-03-04 04:07:00,12,111.980,111.986,111.978,111.978
2019-03-04 04:08:00,5,111.980,111.980,111.972,111.974
2019-03-04 04:09:00,8,111.972,111.982,111.970,111.979
2019-03-04 04:10:00,4,111.976,111.984,111.976,111.984
2019-03-04 04:11:00,6,111.981,111.983,111.978,111.978
2019-03-04 04:13:00,3,111.980,111.980,111.976,111.976
2019-03-04 04:14:00,5,111.978,111.981,111.978,111.978
2019-03-04 04:15:00,2,111.976,111.976,111.972,111.972
2019-03-04 04:17:00,9,111.970,111.970,111.960,111.960
2019-03-04 04:18:00,2,111.962,111.962,111.960,111.960
2019-03-04 04:19:00,4,111.962,111.964,111.962,111.964
2019-03-04 04:21:00,6,111.967,111.967,111.959,111.959
2019-03-04 04:22:00,3,111.957,111.959,111.957,111.957
2019-03-04 04:23:00,3,111.959,111.964,111.959,111.964
2019-03-04 04:24:00,5,111.962,111.962,111.955,111.958
2019-03-04 04:25:00,3,111.961,111.966,111.961,111.966
2019-03-04 04:26:00,3,111.964,111.966,111.964,111.964
2019-03-04 04:27:00,4,111.961,111.964,111.961,111.964
2019-03-04 04:30:00,4,111.967,111.973,111.967,111.970
2019-03-04 04:34:00,1,111.973,111.973,111.973,111.973
2019-03-04 04:36:00,1,111.976,111.976,111.976,111.976
2019-03-04 04:37:00,3,111.978,111.978,111.973,111.973
2019-03-04 04:38:00,2,111.976,111.976,111.973,111.973
2019-03-04 04:40:00,2,111.976,111.976,111.974,111.974
2019-03-04 04:41:00,2,111.972,111.974,111.972,111.974
2019-03-04 04:42:00,1,111.972,111.972,111.972,111.972
2019-03-04 04:43:00,2,111.968,111.968,111.966,111.966
2019-03-04 04:44:00,3,111.964,111.964,111.961,111.964
2019-03-04 04:45:00,5,111.966,111.968,111.966,111.966
2019-03-04 04:46:00,2,111.968,111.968,111.966,111.966
2019-03-04 04:50:00,5,111.969,111.971,111.966,111.969
2019-03-04 04:51:00,3,111.966,111.966,111.961,111.961
2019-03-04 04:52:00,2,111.964,111.964,111.961,111.961
2019-03-04 04:55:00,2,111.964,111.966,111.964,111.966
2019-03-04 04:56:00,2,111.964,111.964,111.961,111.961
2019-03-04 04:59:00,2,111.964,111.964,111.962,111.962
